,mse_score,trial_id,return_period,seq_len,lr,momentum,optim_type,num_layers,hidden_size,num_fc_layers,activation_type
1211,0.4734450042813978,011e8_01211,3,2,0.1,0.8856396192812512,1,1,64,3,3
266,0.4786924249479817,011e8_00266,2,2,0.1,0.15725845300654867,1,2,64,3,3
2244,0.48100957437865854,011e8_02244,5,2,0.1,0.453134040605493,1,1,64,2,1
2246,0.48946360213578144,011e8_02246,5,2,0.1,0.5131184060385776,1,1,64,2,3
1209,0.5394407930003573,011e8_01209,3,2,0.1,0.6590793262395543,1,1,64,3,1
129,0.5422904870919447,011e8_00129,2,2,0.1,0.794733103654768,1,1,64,3,1
1166,0.6419382523179543,011e8_01166,3,2,0.1,0.8259016919784072,1,1,64,2,3
84,0.6681790736414234,011e8_00084,2,2,0.1,0.6684346963502004,1,1,64,2,1
2247,0.701218954911847,011e8_02247,5,2,0.1,0.8001023050060088,1,1,128,2,1
131,0.7032865404356323,011e8_00131,2,2,0.1,0.1325160311596789,1,1,64,3,3
1346,0.7133858575241508,011e8_01346,3,2,0.1,0.4088968856014965,1,2,64,3,3
537,0.7332359863627727,011e8_00537,2,2,0.1,0.45668539973165323,1,8,128,3,1
132,0.7908607587986575,011e8_00132,2,2,0.1,0.6214340808334601,1,1,128,3,1
86,0.8255037478377932,011e8_00086,2,2,0.1,0.7973688280379281,1,1,64,2,3
1164,0.9174857241574698,011e8_01164,3,2,0.1,0.48679731750465904,1,1,64,2,1
2289,0.9805519455322438,011e8_02289,5,2,0.1,0.3740729170602778,1,1,64,3,1
1347,1.0964236024208636,011e8_01347,3,2,0.1,0.6589860876529949,1,2,128,3,1
87,1.2817901490906545,011e8_00087,2,2,0.1,0.5453991488384728,1,1,128,2,1
1214,1.2859484146466527,011e8_01214,3,2,0.1,0.4808748655296762,1,1,128,3,3
1484,1.35844720553071,011e8_01484,3,2,0.1,0.23388727297384948,1,4,128,3,3
2294,1.5054348164526326,011e8_02294,5,2,0.1,0.4073963421080051,1,1,128,3,3
134,1.5106802220457767,011e8_00134,2,2,0.1,0.27093302084845283,1,1,128,3,3
1482,1.5335689992763357,011e8_01482,3,2,0.1,0.8866061957597458,1,4,128,3,1
402,1.6224264040753016,011e8_00402,2,2,0.1,0.7404989739883677,1,4,128,3,1
269,1.7160641996611,011e8_00269,2,2,0.1,0.555007586588411,1,2,128,3,3
1479,2.5142454359246273,011e8_01479,3,2,0.1,0.2634445571972892,1,4,64,3,1
1739,2.5903649421597925,011e8_01739,3,2,0.01,0.8671947944095937,2,1,128,3,3
2292,3.9075292476636574,011e8_02292,5,2,0.1,0.14074642705049314,1,1,128,3,1
404,4.789324975580802,011e8_00404,2,2,0.1,0.6183622414323395,1,4,128,3,3
267,5.440551889203394,011e8_00267,2,2,0.1,0.8018978881918932,1,2,128,3,1
539,5.6465108078953055,011e8_00539,2,2,0.1,0.5042603913600869,1,8,128,3,3
1349,6.031735083355645,011e8_01349,3,2,0.1,0.8920362290181112,1,2,128,3,3
1619,7.140352728714841,011e8_01619,3,2,0.1,0.1994380947312732,1,8,128,3,3
1212,14.258024867807887,011e8_01212,3,2,0.1,0.21749054188102016,1,1,128,3,1
627,,,2,2,0.1,0.4100411732392869,2,1,128,2,1
629,,,2,2,0.1,0.23319141459812257,2,1,128,2,3
672,,,2,2,0.1,0.5215054246012197,2,1,128,3,1
674,,,2,2,0.1,0.5220841479908935,2,1,128,3,3
764,,,2,2,0.1,0.6897470772355223,2,2,128,2,3
807,,,2,2,0.1,0.11736495790213981,2,2,128,3,1
809,,,2,2,0.1,0.1573898017150322,2,2,128,3,3
899,,,2,2,0.1,0.2697750897975946,2,4,128,2,3
942,,,2,2,0.1,0.30054888561664916,2,4,128,3,1
944,,,2,2,0.1,0.46756865892783983,2,4,128,3,3
1032,,,2,2,0.1,0.8055231683297012,2,8,128,2,1
1077,,,2,2,0.1,0.4479943438259303,2,8,128,3,1
1079,,,2,2,0.1,0.4940615286178094,2,8,128,3,3
1707,,,3,2,0.1,0.49615414663515855,2,1,128,2,1
1709,,,3,2,0.1,0.7152922412796829,2,1,128,2,3
1752,,,3,2,0.1,0.20100714107171314,2,1,128,3,1
1754,,,3,2,0.1,0.4070454480860435,2,1,128,3,3
1844,,,3,2,0.1,0.4650056316602663,2,2,128,2,3
1887,,,3,2,0.1,0.7570698185642851,2,2,128,3,1
1889,,,3,2,0.1,0.6626138033309144,2,2,128,3,3
1977,,,3,2,0.1,0.23285362890670555,2,4,128,2,1
1979,,,3,2,0.1,0.6442101759357215,2,4,128,2,3
2022,,,3,2,0.1,0.743833199608622,2,4,128,3,1
2024,,,3,2,0.1,0.5748613548407115,2,4,128,3,3
2112,,,3,2,0.1,0.4977663389257909,2,8,128,2,1
2114,,,3,2,0.1,0.1898548522923406,2,8,128,2,3
2157,,,3,2,0.1,0.12325918766531255,2,8,128,3,1
2159,,,3,2,0.1,0.6999277562657238,2,8,128,3,3
2325,,,5,2,0.1,0.6935637964248889,1,2,8,1,1
2326,,,5,2,0.1,0.8016100853641158,1,2,8,1,2
2327,,,5,2,0.1,0.127989029709655,1,2,8,1,3
2328,,,5,2,0.1,0.1962025820542942,1,2,16,1,1
2329,,,5,2,0.1,0.7470574345200598,1,2,16,1,2
2330,,,5,2,0.1,0.7936269896485593,1,2,16,1,3
2331,,,5,2,0.1,0.48481969260321867,1,2,32,1,1
2332,,,5,2,0.1,0.8771191513835324,1,2,32,1,2
2333,,,5,2,0.1,0.12608967614918232,1,2,32,1,3
2334,,,5,2,0.1,0.5169182303517554,1,2,64,1,1
2335,,,5,2,0.1,0.3115017195721939,1,2,64,1,2
2336,,,5,2,0.1,0.6830126763665114,1,2,64,1,3
2337,,,5,2,0.1,0.2187565067442197,1,2,128,1,1
2338,,,5,2,0.1,0.238054691308088,1,2,128,1,2
2339,,,5,2,0.1,0.5341301760528108,1,2,128,1,3
2340,,,5,2,0.001,0.8670258054072703,1,2,8,2,1
2341,,,5,2,0.001,0.7014297332456193,1,2,8,2,2
2342,,,5,2,0.001,0.8097378893808841,1,2,8,2,3
2343,,,5,2,0.001,0.2752068406836775,1,2,16,2,1
2344,,,5,2,0.001,0.23103490595913306,1,2,16,2,2
2345,,,5,2,0.001,0.7591683239156822,1,2,16,2,3
2346,,,5,2,0.001,0.8659754059541293,1,2,32,2,1
2347,,,5,2,0.001,0.33535008581344866,1,2,32,2,2
2348,,,5,2,0.001,0.6333750032938947,1,2,32,2,3
2349,,,5,2,0.001,0.7941248182000362,1,2,64,2,1
2350,,,5,2,0.001,0.5336551255768144,1,2,64,2,2
2351,,,5,2,0.001,0.3582104759545903,1,2,64,2,3
2352,,,5,2,0.001,0.33411287474256995,1,2,128,2,1
2353,,,5,2,0.001,0.323105434623293,1,2,128,2,2
2354,,,5,2,0.001,0.33251720389113226,1,2,128,2,3
2355,,,5,2,0.01,0.865339640058543,1,2,8,2,1
2356,,,5,2,0.01,0.47811210591375597,1,2,8,2,2
2357,,,5,2,0.01,0.25727768099263026,1,2,8,2,3
2358,,,5,2,0.01,0.8817549612053212,1,2,16,2,1
2359,,,5,2,0.01,0.781228614385847,1,2,16,2,2
